Roto_Rank,Roto_Rank_Bat,Season,Points,Total_Zn,Total_Z,Name,Team,Age,BA,R,RBI,HR,SB,BA_zscore,R_zscore,RBI_zscore,HR_zscore,SB_zscore,Roto_Rank_Pit,K,ERA,WHIP,Saves,Wins,K_zscore,ERA_zscore,WHIP_zscore,Saves_zscore,Wins_zscore
105,,2019.0,204.0,66.8353187507901,7.049674191067306,Sean Doolittle,Nationals,32.0,,,,,,,,,,,26.0,66.0,4.05,1.3,29.0,6.0,0.2517893773096881,-0.3549612238041734,-0.37092481084627194,5.287919314958821,0.7840794641483517
106,,2019.0,474.0,495.15630904801225,6.9829248244938125,Clayton Kershaw,Dodgers,31.0,,,,,,,,,,,27.0,189.0,3.03,1.0443571027512635,0.0,16.0,2.519584239778309,-0.6038920468285484,-0.7649335316126912,-0.2768052875366609,3.3713202938109244
107,79.0,2019.0,419.0,937.0277862963233,6.932146049120732,Matt Olson,Athletics,25.0,0.267,73.0,91.0,36.0,0.0,0.6272406818409605,1.6087818224688193,2.2820101203361713,2.8558872874654586,-0.44177386299067756,,,,,,,,,,,
108,80.0,2019.0,500.0,1122.275063193171,6.916314179733881,Michael Brantley,Astros,32.0,0.311,88.0,90.0,22.0,3.0,0.9511716349393781,2.098309311837546,2.2485995401866155,1.4845389710757948,0.1336947216945471,,,,,,,,,,,
109,,2019.0,502.0,584.2178853408192,6.8902181776089755,Walker Buehler,Dodgers,24.0,,,,,,,,,,,28.0,215.0,3.26,1.043382756727073,0.0,14.0,2.998955511519643,-0.5477605867348168,-0.7664352390127666,-0.2768052875366609,2.8538721278784096
110,81.0,2019.0,449.0,1196.4794274096816,6.875935226428917,Nicholas Castellanos,- - -,27.0,0.289,100.0,73.0,27.0,2.0,0.789206158390169,2.4899313033325274,1.680619677644168,1.9743062269292464,-0.058128139867194444,,,,,,,,,,,
111,82.0,2019.0,436.0,970.0845472508071,6.7851132918062556,Jeff McNeil,Mets,27.0,0.318,83.0,75.0,23.0,5.0,1.00270610475049,1.9351334820479704,1.7474408379432795,1.5824924222464851,0.5173404448180302,,,,,,,,,,,
112,,2019.0,248.0,117.76116655652083,6.775800606005541,Ian Kennedy,Royals,34.0,,,,,,,,,,,29.0,73.0,3.41,1.2836767036450079,30.0,3.0,0.38085087354773967,-0.5111531127606439,-0.3960830342302913,5.479806370217286,0.007907215249580005
113,83.0,2019.0,412.0,845.4417170329098,6.749823499633461,Joc Pederson,Dodgers,27.0,0.249,83.0,74.0,36.0,1.0,0.49472347375524406,1.9351334820479704,1.7140302577937239,2.8558872874654586,-0.249951001428936,,,,,,,,,,,
114,,2019.0,485.0,541.8075610440582,6.736250285708682,Max Scherzer,Nationals,34.0,,,,,,,,,,,30.0,243.0,2.92,1.0284718187100523,0.0,11.0,3.5152014964718497,-0.6307375277429417,-0.7894166700509125,-0.2768052875366609,2.077699878979638
115,84.0,2019.0,428.0,960.358141910761,6.681092211784293,Yasmani Grandal,Brewers,30.0,0.24600000000000002,79.0,77.0,28.0,5.0,0.4726372724076248,1.8045928182163098,1.814261998242391,2.0722596780999365,0.5173404448180302,,,,,,,,,,,
116,85.0,2019.0,412.0,770.8459886048578,6.6609400300298125,Edwin Encarnacion,- - -,36.0,0.244,81.0,86.0,34.0,0.0,0.45791313817587836,1.86986315013214,2.114957219588393,2.6599803851240784,-0.44177386299067756,,,,,,,,,,,
117,86.0,2019.0,345.0,917.7109656546814,6.658566102229842,Kevin Newman,Pirates,25.0,0.308,61.0,64.0,12.0,16.0,0.9290854335917587,1.2171598309738378,1.3799244562981663,0.5050044593688922,2.6273919219971873,,,,,,,,,,,
118,,2019.0,519.0,608.0952646429298,6.648315472809227,Jack Flaherty,Cardinals,23.0,,,,,,,,,,,31.0,231.0,2.75,0.9688934217236105,0.0,11.0,3.293953217206618,-0.6722259982470042,-0.8812416659126266,-0.2768052875366609,2.077699878979638
119,,2019.0,278.0,104.75262548620151,6.6126717357596565,Hansel Robles,Angels,28.0,,,,,,,,,,,32.0,75.0,2.48,1.0249307479224377,23.0,5.0,0.41772558675861154,-0.7381194514005153,-0.7948743330104036,4.136596983408032,0.5253553811820946
120,87.0,2019.0,389.0,1031.8800420210746,6.600929173608067,Nick Ahmed,Diamondbacks,29.0,0.254,79.0,82.0,19.0,8.0,0.5315338093346097,1.8045928182163098,1.9813148989901697,1.190678617563724,1.0928090295032549,,,,,,,,,,,
121,88.0,2019.0,273.0,838.6399504982736,6.581524319597019,Scott Kingery,Phillies,25.0,0.258,64.0,55.0,19.0,15.0,0.5609820777981023,1.3150653288475833,1.0792292349521646,1.190678617563724,2.4355690604354456,,,,,,,,,,,
122,89.0,2019.0,437.0,1050.9045039999367,6.552066538854148,Rhys Hoskins,Phillies,26.0,0.226,86.0,85.0,29.0,2.0,0.32539593009016216,2.0330389799217157,2.081546639438837,2.170213129270627,-0.058128139867194444,,,,,,,,,,,
123,90.0,2019.0,308.0,1029.0226033556219,6.513202193638644,Lorenzo Cain,Brewers,33.0,0.26,75.0,48.0,11.0,18.0,0.5757062120298485,1.6740521543846494,0.8453551739052745,0.4070510081982019,3.0110376451206706,,,,,,,,,,,
124,,2019.0,242.0,95.99665165183788,6.509597560029694,Emilio Pagan,Rays,28.0,,,,,,,,,,,33.0,96.0,2.31,0.8285714285714286,20.0,4.0,0.8049100754727663,-0.7796079219045777,-1.097512446803875,3.5609358176326373,0.26663129821583725
125,91.0,2019.0,259.0,807.575409367041,6.50764583268268,Kevin Kiermaier,Rays,29.0,0.228,60.0,55.0,14.0,19.0,0.3401200643219084,1.184524665015923,1.0792292349521646,0.7009113617102727,3.202860506682412,,,,,,,,,,,
126,,2019.0,355.0,289.6293301454495,6.4346066568473725,Domingo German,Yankees,26.0,,,,,,,,,,,34.0,153.0,4.03,1.1468531468531469,0.0,18.0,1.8558394019826148,-0.359842220334063,-0.6069618623239167,-0.2768052875366609,3.8887684597434387
127,92.0,2019.0,303.0,780.6945712465927,6.433093668786798,Oscar Mercado,Indians,24.0,0.26899999999999996,70.0,54.0,15.0,15.0,0.6419648160727064,1.5108763245950738,1.045818654802609,0.7988648128809629,2.4355690604354456,,,,,,,,,,,
128,93.0,2019.0,369.0,886.8284325013723,6.432935826878489,Franmil Reyes,- - -,23.0,0.249,69.0,81.0,37.0,0.0,0.49472347375524406,1.4782411586371589,1.947904318840614,2.953840738636149,-0.44177386299067756,,,,,,,,,,,
129,94.0,2019.0,375.0,970.484820982897,6.398828365056469,Renato Nunez,Orioles,25.0,0.244,72.0,90.0,31.0,1.0,0.45791313817587836,1.5761466565109041,2.2485995401866155,2.3661200316120072,-0.249951001428936,,,,,,,,,,,
130,95.0,2019.0,314.0,867.8677157738687,6.36712743840866,Avisail Garcia,Rays,28.0,0.282,61.0,72.0,20.0,10.0,0.7376716885790571,1.2171598309738378,1.6472090974946123,1.2886320687344144,1.476454752626738,,,,,,,,,,,
131,,2019.0,216.0,155.10419731661787,6.330069757768492,Luke Jackson,Braves,27.0,,,,,,,,,,,35.0,106.0,3.84,1.412742382271468,18.0,9.0,0.9892836415271258,-0.4062116873680153,-0.19716100871052045,3.1771617071157072,1.5602517130471234
132,96.0,2019.0,337.0,654.2728561885671,6.285976340540965,Miguel Sano,Twins,26.0,0.247,76.0,79.0,34.0,0.0,0.47999933952349777,1.7066873203425645,1.8810831585415024,2.6599803851240784,-0.44177386299067756,,,,,,,,,,,
133,97.0,2019.0,221.0,754.4712758598331,6.27288229873988,Wil Myers,Padres,28.0,0.239,58.0,53.0,18.0,16.0,0.42110280259651267,1.1192543331000926,1.0124080746530533,1.0927251663930337,2.6273919219971873,,,,,,,,,,,
134,98.0,2019.0,358.0,1032.4168075283449,6.266106117605921,Randal Grichuk,Blue Jays,27.0,0.23199999999999998,75.0,80.0,31.0,2.0,0.36956833278540074,1.6740521543846494,1.9144937386910583,2.3661200316120072,-0.058128139867194444,,,,,,,,,,,
135,99.0,2019.0,393.0,914.5326369705061,6.255998336796729,Hunter Dozier,Royals,27.0,0.27899999999999997,75.0,84.0,26.0,2.0,0.7155854872314377,1.6740521543846494,2.048136059289281,1.876352775758556,-0.058128139867194444,,,,,,,,,,,
136,,2019.0,367.0,365.2736198626925,6.252816577939237,Max Fried,Braves,25.0,,,,,,,,,,,36.0,173.0,4.02,1.337772397094431,0.0,17.0,2.224586534091334,-0.362282718599008,-0.31270823600837455,-0.2768052875366609,3.6300443767771813
137,,2019.0,439.0,528.4589124694667,6.23041162389103,Mike Minor,Rangers,31.0,,,,,,,,,,,37.0,200.0,3.59,1.2397885631907737,0.0,14.0,2.722395162438104,-0.4672241439916366,-0.46372547711954004,-0.2768052875366609,2.8538721278784096
138,100.0,2019.0,318.0,830.9458133846367,6.2254736628411225,Ryan McMahon,Rockies,24.0,0.25,70.0,83.0,24.0,5.0,0.5020855408711172,1.5108763245950738,2.0147254791397256,1.6804458734171754,0.5173404448180302,,,,,,,,,,,
139,,2019.0,490.0,461.23789848561097,6.212519628030833,Hyun-Jin Ryu,Dodgers,32.0,,,,,,,,,,,38.0,163.0,2.32,1.0098792535675083,0.0,14.0,2.040212968036974,-0.7771674236396329,-0.8180723960124767,-0.2768052875366609,2.8538721278784096
140,,2019.0,400.0,689.3686425526176,6.200285563018673,Trevor Bauer,- - -,28.0,,,,,,,,,,,39.0,253.0,4.48,1.2488262910798122,0.0,11.0,3.699575062526209,-0.2500197984115446,-0.44979611063794234,-0.2768052875366609,2.077699878979638
141,,2019.0,268.0,110.17520996107112,6.171293161856715,Ken Giles,Blue Jays,28.0,,,,,,,,,,,40.0,83.0,1.87,1.0,23.0,2.0,0.5652244396020991,-0.8869898455621512,-0.8332987610011103,4.136596983408032,-0.25081686771667727
142,,2019.0,375.0,308.47656330489343,6.152729782375101,Jake Odorizzi,Twins,29.0,,,,,,,,,,,41.0,178.0,3.51,1.2075471698113207,0.0,15.0,2.316773317118513,-0.48674813011119544,-0.5134174118373858,-0.2768052875366609,3.112596210844667
143,,2019.0,421.0,538.4205545557385,6.139996719455498,Jose Berrios,Twins,25.0,,,,,,,,,,,42.0,195.0,3.68,1.2243878060969515,0.0,14.0,2.6302083794109246,-0.4452596596071329,-0.4874618400956924,-0.2768052875366609,2.8538721278784096
144,,2019.0,422.0,514.2034909909812,6.13783622412267,Aaron Nola,Phillies,26.0,,,,,,,,,,,43.0,229.0,3.87,1.2666996536368136,0.0,12.0,3.2570785039957464,-0.3988901925731807,-0.42224885314450805,-0.2768052875366609,2.3364239619458953
145,101.0,2019.0,314.0,823.3349461422013,6.133331598584274,Dansby Swanson,Braves,25.0,0.251,77.0,65.0,17.0,10.0,0.5094476079869903,1.7393224863004797,1.4133350364477222,0.9947717152223434,1.476454752626738,,,,,,,,,,,
146,,2019.0,363.0,536.9918003450495,6.10527111458653,James Paxton,Yankees,30.0,,,,,,,,,,,44.0,186.0,3.82,1.2849533954727033,0.0,15.0,2.4642721699620007,-0.411092683897905,-0.3941153374186182,-0.2768052875366609,3.112596210844667
147,102.0,2019.0,259.0,988.2196042849215,6.103900876688964,Leury Garcia,White Sox,28.0,0.27899999999999997,93.0,40.0,8.0,15.0,0.7155854872314377,2.2614851416271216,0.5780705327088286,0.11319065468613103,2.4355690604354456,,,,,,,,,,,
148,103.0,2019.0,370.0,868.5710926581335,6.0739031056528,Jason Heyward,Cubs,29.0,0.251,78.0,62.0,21.0,8.0,0.5094476079869903,1.7719576522583949,1.313103295999055,1.3865855199051047,1.0928090295032549,,,,,,,,,,,
149,104.0,2019.0,382.0,1042.218408662638,6.054249743652242,Cesar Hernandez,Phillies,29.0,0.27899999999999997,77.0,71.0,14.0,9.0,0.7155854872314377,1.7393224863004797,1.6137985173450566,0.7009113617102727,1.2846318910649965,,,,,,,,,,,
150,105.0,2019.0,411.0,801.5389834613703,6.030130493489153,Justin Turner,Dodgers,34.0,0.29,80.0,67.0,27.0,2.0,0.7965682255060422,1.837227984174225,1.4801561967468335,1.9743062269292464,-0.058128139867194444,,,,,,,,,,,
151,106.0,2019.0,307.0,731.7209038322579,6.026132422848599,Hunter Renfroe,Padres,27.0,0.21600000000000003,64.0,64.0,33.0,5.0,0.251775258931431,1.3150653288475833,1.3799244562981663,2.562026933953388,0.5173404448180302,,,,,,,,,,,
152,,2019.0,375.0,480.43379232993493,6.0145330715344585,Robbie Ray,Diamondbacks,27.0,,,,,,,,,,,45.0,235.0,4.34,1.344055140723722,0.0,12.0,3.367702643628362,-0.28418677412077264,-0.3030249793760899,-0.2768052875366609,2.3364239619458953
153,,2019.0,441.0,429.41766258181224,5.960564129897138,Sonny Gray,Reds,29.0,,,,,,,,,,,46.0,205.0,2.87,1.0850942318675043,0.0,11.0,2.814581945465284,-0.642940019067666,-0.7021475739212114,-0.2768052875366609,2.077699878979638
154,107.0,2019.0,276.0,620.7067064956159,5.923857066579547,Shohei Ohtani,Angels,24.0,0.28600000000000003,51.0,62.0,18.0,12.0,0.7671199570425501,0.8908081713946868,1.313103295999055,1.0927251663930337,1.860100475750221,,,,,,,,,,,
155,108.0,2019.0,241.0,643.9548898612117,5.913708585948362,Manuel Margot,Padres,24.0,0.23399999999999999,59.0,37.0,12.0,20.0,0.38429246701714703,1.1518894990580077,0.47783879226016135,0.5050044593688922,3.394683368244153,,,,,,,,,,,
156,109.0,2019.0,346.0,765.5517476730025,5.910911167640951,Eloy Jimenez,White Sox,22.0,0.267,69.0,79.0,31.0,0.0,0.6272406818409605,1.4782411586371589,1.8810831585415024,2.3661200316120072,-0.44177386299067756,,,,,,,,,,,
157,,2019.0,381.0,341.5888419137606,5.898841811768746,Mike Clevinger,Indians,28.0,,,,,,,,,,,47.0,169.0,2.71,1.0555555555555556,0.0,13.0,2.15083710766959,-0.6819879913067836,-0.747673955416881,-0.2768052875366609,2.5951480449121527
158,110.0,2019.0,265.0,725.5837304076391,5.832973811562709,Domingo Santana,Mariners,26.0,0.253,63.0,69.0,21.0,8.0,0.5241717422187366,1.2824301628896682,1.546977357045945,1.3865855199051047,1.0928090295032549,,,,,,,,,,,
159,111.0,2019.0,326.0,873.267957982693,5.789004711298702,Andrew Benintendi,Red Sox,24.0,0.266,72.0,68.0,13.0,10.0,0.6198786147250873,1.5761466565109041,1.5135667768963894,0.6029579105395825,1.476454752626738,,,,,,,,,,,
160,112.0,2019.0,355.0,1004.8146274492832,5.780723073737852,Eric Hosmer,Padres,29.0,0.265,72.0,99.0,22.0,0.0,0.6125165476092143,1.5761466565109041,2.549294761532617,1.4845389710757948,-0.44177386299067756,,,,,,,,,,,
161,113.0,2019.0,371.0,927.2492837808029,5.755281720259195,Jean Segura,Phillies,29.0,0.28,79.0,60.0,12.0,10.0,0.7229475543473113,1.8045928182163098,1.2462821356999434,0.5050044593688922,1.476454752626738,,,,,,,,,,,
162,114.0,2019.0,353.0,708.332498981064,5.7542002406525015,Asdrubal Cabrera,- - -,33.0,0.26,69.0,91.0,18.0,4.0,0.5757062120298485,1.4782411586371589,2.2820101203361713,1.0927251663930337,0.32551758325628866,,,,,,,,,,,
163,115.0,2019.0,260.0,550.2601001929111,5.750547764611193,Cavan Biggio,Blue Jays,24.0,0.23399999999999999,66.0,48.0,16.0,14.0,0.38429246701714703,1.3803356607634134,0.8453551739052745,0.8968182640516532,2.2437461988737044,,,,,,,,,,,
164,,2019.0,204.0,38.80949766927474,5.72506424402612,Carlos Martinez,Cardinals,27.0,,,,,,,,,,,48.0,53.0,3.17,1.185031185031185,24.0,4.0,0.012103741439020854,-0.5697250711193204,-0.5481200945854443,4.328484038666497,0.26663129821583725
165,116.0,2019.0,364.0,638.8232496629915,5.6981495415643595,Mark Canha,Athletics,30.0,0.273,80.0,58.0,26.0,3.0,0.6714130845361993,1.837227984174225,1.1794609754008318,1.876352775758556,0.1336947216945471,,,,,,,,,,,
166,117.0,2019.0,343.0,716.9693865598767,5.667620044514921,Jurickson Profar,Athletics,26.0,0.218,65.0,67.0,20.0,9.0,0.26649939316317706,1.3477004948054985,1.4801561967468335,1.2886320687344144,1.2846318910649965,,,,,,,,,,,
167,118.0,2019.0,393.0,765.3466129584499,5.655644749383117,Corey Seager,Dodgers,25.0,0.272,82.0,87.0,19.0,1.0,0.6640510174203261,1.9024983160900553,2.1483677997379482,1.190678617563724,-0.249951001428936,,,,,,,,,,,
168,119.0,2019.0,309.0,762.0107551867028,5.655625737931611,Dexter Fowler,Cardinals,33.0,0.23800000000000002,69.0,67.0,19.0,8.0,0.4137407354806398,1.4782411586371589,1.4801561967468335,1.190678617563724,1.0928090295032549,,,,,,,,,,,
169,120.0,2019.0,332.0,609.9111613635961,5.651831850092946,Gary Sanchez,Yankees,26.0,0.23199999999999998,62.0,77.0,34.0,0.0,0.36956833278540074,1.249794996931753,1.814261998242391,2.6599803851240784,-0.44177386299067756,,,,,,,,,,,
170,121.0,2019.0,394.0,1006.7063699674499,5.636300926664817,Starlin Castro,Marlins,29.0,0.27,68.0,86.0,22.0,2.0,0.6493268831885799,1.4456059926792437,2.114957219588393,1.4845389710757948,-0.058128139867194444,,,,,,,,,,,
171,122.0,2019.0,351.0,749.9039214740206,5.629054049644619,Christian Vazquez,Red Sox,28.0,0.276,66.0,72.0,23.0,4.0,0.6934992858838187,1.3803356607634134,1.6472090974946123,1.5824924222464851,0.32551758325628866,,,,,,,,,,,
172,123.0,2019.0,287.0,763.9450057965247,5.5887728670188626,Jackie Bradley Jr.,Red Sox,29.0,0.225,69.0,62.0,21.0,8.0,0.318033862974289,1.4782411586371589,1.313103295999055,1.3865855199051047,1.0928090295032549,,,,,,,,,,,
173,124.0,2019.0,349.0,462.3881755205905,5.586791774499437,Mitch Garver,Twins,28.0,0.273,70.0,67.0,31.0,0.0,0.6714130845361993,1.5108763245950738,1.4801561967468335,2.3661200316120072,-0.44177386299067756,,,,,,,,,,,
174,,2019.0,324.0,555.3083961127465,5.564315363548692,Marco Gonzales,Mariners,27.0,,,,,,,,,,,49.0,147.0,3.99,1.3103448275862069,0.0,16.0,1.7452152623499992,-0.3696042133938424,-0.354980881530588,-0.2768052875366609,3.3713202938109244
175,,2019.0,332.0,420.52454392687656,5.552645818322588,Dakota Hudson,Cardinals,24.0,,,,,,,,,,,50.0,136.0,3.35,1.4121699196326063,1.0,16.0,1.5424043396902039,-0.525796102350313,-0.19804331474934223,-0.08491823227819599,3.3713202938109244
176,,2019.0,155.0,58.06897647962517,5.549475937184517,Edwin Diaz,Mets,25.0,,,,,,,,,,,51.0,99.0,5.59,1.3793103448275863,26.0,2.0,0.8602221452890741,0.020875508997333897,-0.24868801942602722,4.712258149183427,-0.25081686771667727
177,125.0,2019.0,384.0,752.5670634277733,5.54428039797854,Albert Pujols,Angels,39.0,0.244,55.0,93.0,23.0,3.0,0.45791313817587836,1.0213488352263473,2.3488312806352827,1.5824924222464851,0.1336947216945471,,,,,,,,,,,
178,126.0,2019.0,316.0,565.8430173771071,5.525333355380933,Aaron Judge,Yankees,27.0,0.272,75.0,55.0,27.0,3.0,0.6640510174203261,1.6740521543846494,1.0792292349521646,1.9743062269292464,0.1336947216945471,,,,,,,,,,,
179,127.0,2019.0,313.0,849.3638681424458,5.4770749814494515,Freddy Galvis,- - -,29.0,0.26,67.0,70.0,23.0,4.0,0.5757062120298485,1.4129708267213286,1.5803879371955007,1.5824924222464851,0.32551758325628866,,,,,,,,,,,
180,128.0,2019.0,268.0,622.9046387825634,5.472949650239797,Teoscar Hernandez,Blue Jays,26.0,0.23,58.0,65.0,26.0,6.0,0.3548441985536547,1.1192543331000926,1.4133350364477222,1.876352775758556,0.7091633063797718,,,,,,,,,,,
181,129.0,2019.0,357.0,454.4803025790433,5.465355044601733,Yordan Alvarez,Astros,22.0,0.313,58.0,78.0,27.0,0.0,0.9658957691711243,1.1192543331000926,1.8476725783919468,1.9743062269292464,-0.44177386299067756,,,,,,,,,,,
182,130.0,2019.0,356.0,739.2836918630176,5.452471080977557,Bryan Reynolds,Pirates,24.0,0.314,83.0,68.0,16.0,3.0,0.9732578362869975,1.9351334820479704,1.5135667768963894,0.8968182640516532,0.1336947216945471,,,,,,,,,,,
183,131.0,2019.0,364.0,657.9811222893682,5.43270443502571,Giovanny Urshela,Yankees,27.0,0.314,73.0,74.0,21.0,1.0,0.9732578362869975,1.6087818224688193,1.7140302577937239,1.3865855199051047,-0.249951001428936,,,,,,,,,,,
184,,2019.0,371.0,452.922804590459,5.413046231577554,Matthew Boyd,Tigers,28.0,,,,,,,,,,,52.0,238.0,4.56,1.2317666126418152,0.0,9.0,3.42301471344467,-0.23049581229198599,-0.47608928033043574,-0.2768052875366609,1.5602517130471234
185,132.0,2019.0,357.0,686.7584574416607,5.4089046800167395,Daniel Vogelbach,Mariners,26.0,0.20800000000000002,73.0,76.0,30.0,0.0,0.19287872200444592,1.6087818224688193,1.7808514180928352,2.268166580441317,-0.44177386299067756,,,,,,,,,,,
186,,2019.0,348.0,385.54570245812437,5.3406570671715,Kenta Maeda,Dodgers,31.0,,,,,,,,,,,53.0,169.0,4.04,1.077023498694517,3.0,10.0,2.15083710766959,-0.3574017220691182,-0.7145865631806774,0.29885587823873383,1.8189757960133808
187,133.0,2019.0,249.0,463.23777328728204,5.338574944930527,Tommy Edman,Cardinals,24.0,0.304,59.0,36.0,11.0,15.0,0.8996371651282661,1.1518894990580077,0.4444282121106056,0.4070510081982019,2.4355690604354456,,,,,,,,,,,
188,,2019.0,406.0,418.47348428492535,5.318797619792893,Mike Soroka,Braves,21.0,,,,,,,,,,,54.0,142.0,2.68,1.1136624569460392,0.0,13.0,1.6530284793228196,-0.6893094861016181,-0.6581168969929625,-0.2768052875366609,2.5951480449121527
189,134.0,2019.0,162.0,506.4691290575494,5.285952707535567,Delino DeShields,Rangers,26.0,0.249,42.0,32.0,4.0,24.0,0.49472347375524406,0.5970916777734508,0.3107858915123827,-0.2786231499966301,4.16197481449112,,,,,,,,,,,
190,135.0,2019.0,356.0,812.2422603166344,5.260350874476015,Alex Gordon,Royals,35.0,0.266,77.0,76.0,13.0,5.0,0.6198786147250873,1.7393224863004797,1.7808514180928352,0.6029579105395825,0.5173404448180302,,,,,,,,,,,
191,,2019.0,379.0,529.3609540813151,5.239228788704525,Zack Wheeler,Mets,29.0,,,,,,,,,,,55.0,195.0,3.96,1.2608918503331625,0.0,11.0,2.6302083794109246,-0.37692570818867704,-0.4312001096619462,-0.2768052875366609,2.077699878979638
192,,2019.0,204.0,76.68771650526196,5.178770688912327,Shane Greene,- - -,30.0,,,,,,,,,,,56.0,64.0,2.3,1.012861736334405,23.0,0.0,0.2149146640988162,-0.7820484201695226,-0.8134756548851475,4.136596983408032,-0.7682650336491917
193,136.0,2019.0,242.0,425.72376130936493,5.13715953209063,Keston Hiura,Brewers,22.0,0.303,51.0,49.0,19.0,9.0,0.8922750980123929,0.8908081713946868,0.8787657540548303,1.190678617563724,1.2846318910649965,,,,,,,,,,,
194,,2019.0,365.0,449.8616494332646,5.127509035104625,Mike Fiers,Athletics,34.0,,,,,,,,,,,57.0,126.0,3.9,1.1889250814332248,0.0,15.0,1.3580307736358443,-0.3915686977783462,-0.5421186403824281,-0.2768052875366609,3.112596210844667
195,,2019.0,404.0,495.81596153181374,5.086670700454407,Madison Bumgarner,Giants,29.0,,,,,,,,,,,58.0,203.0,3.9,1.1293436293436294,0.0,9.0,2.777707232254412,-0.3915686977783462,-0.6339483449111863,-0.2768052875366609,1.5602517130471234
196,137.0,2019.0,294.0,543.7389421598098,5.084756928376739,Eric Thames,Brewers,32.0,0.247,67.0,61.0,25.0,3.0,0.47999933952349777,1.4129708267213286,1.279692715849499,1.7783993245878658,0.1336947216945471,,,,,,,,,,,
197,138.0,2019.0,299.0,592.0500588232695,5.075785725011283,Nomar Mazara,Rangers,24.0,0.268,69.0,66.0,19.0,4.0,0.6346027489568337,1.4782411586371589,1.4467456165972779,1.190678617563724,0.32551758325628866,,,,,,,,,,,
198,,2019.0,383.0,637.828434535877,5.067796412771554,Noah Syndergaard,Mets,26.0,,,,,,,,,,,59.0,202.0,4.28,1.2373225152129819,0.0,10.0,2.759269875648976,-0.2988297637104417,-0.46752626493541655,-0.2768052875366609,1.8189757960133808
199,139.0,2019.0,328.0,558.5481710900962,5.033707949303001,J.D. Davis,Mets,26.0,0.307,65.0,57.0,22.0,3.0,0.9217233664758855,1.3477004948054985,1.1460503952512762,1.4845389710757948,0.1336947216945471,,,,,,,,,,,
200,,2019.0,353.0,425.77739626642074,5.0260436819006715,German Marquez,Rockies,24.0,,,,,,,,,,,60.0,175.0,4.76,1.2011494252873562,0.0,12.0,2.2614612473022055,-0.18168584699308887,-0.5232779131961423,-0.2768052875366609,2.3364239619458953
201,140.0,2019.0,219.0,498.625913250174,4.96124913004324,Nick Senzel,Reds,24.0,0.256,55.0,42.0,12.0,14.0,0.546257943566356,1.0213488352263473,0.64489169300794,0.5050044593688922,2.2437461988737044,,,,,,,,,,,
