Roto_Rank_Pit,Season,Points,Total_Z,Name,Team,Age,K,ERA,WHIP,Saves,Wins,K_zscore,ERA_zscore,WHIP_zscore,Saves_zscore,Wins_zscore
504,2019.0,5.0,-0.965375386630005,Chad Bettis,Rockies,30.0,42.0,6.08,1.5664556962025316,1.0,1.0,-0.1907071812207745,0.14045992397963172,0.03974909846846826,-0.08491823227819599,-0.5095409506829345
505,2019.0,26.0,-0.9657383273167137,Sean Reid-Foley,Blue Jays,23.0,28.0,4.26,1.7307692307692308,0.0,2.0,-0.44883017369687767,-0.3037107602403315,0.29299675860682933,-0.2768052875366609,-0.25081686771667727
506,2019.0,26.0,-0.971340730786047,Jose Rodriguez,Angels,23.0,13.0,2.75,1.4583333333333335,0.0,0.0,-0.7253905227784168,-0.6722259982470042,-0.1268941149312182,-0.2768052875366609,-0.7682650336491917
507,2019.0,30.0,-0.9748542492545087,Jose Quijada,Marlins,23.0,44.0,5.76,1.815068493150685,1.0,2.0,-0.1538324680099026,0.062363979501396376,0.42292270174833657,-0.08491823227819599,-0.25081686771667727
508,2019.0,17.0,-0.9826281440470476,Jose Cisnero,Tigers,30.0,40.0,4.33,1.5384615384615383,0.0,0.0,-0.2275818944316464,-0.28662727238571745,-0.0033967991847340295,-0.2768052875366609,-0.7682650336491917
509,2019.0,16.0,-0.9967342620668852,Brusdar Graterol,Twins,20.0,10.0,4.66,1.3043478260869565,0.0,1.0,-0.7807025925947246,-0.20609082964253733,-0.36422373910489747,-0.2768052875366609,-0.5095409506829345
510,2019.0,6.0,-1.000665337416772,Sam Selman,Giants,28.0,10.0,4.35,1.188118811881188,0.0,0.0,-0.7807025925947246,-0.28174627585582784,-0.5433613005079775,-0.2768052875366609,-0.7682650336491917
511,2019.0,31.0,-1.0089876415424772,Zach Duke,Reds,36.0,18.0,5.01,1.6883116883116882,0.0,3.0,-0.6332037397512371,-0.12067339036946757,0.22755921987362684,-0.2768052875366609,0.007907215249580005
512,2019.0,35.0,-1.0290619341174234,Wandy Peralta,- - -,27.0,32.0,5.67,1.4285714285714284,0.0,1.0,-0.3750807472751339,0.04039949511689273,-0.1727645464941987,-0.2768052875366609,-0.5095409506829345
513,2019.0,-2.0,-1.0372529404784503,David Hernandez,Reds,34.0,53.0,8.02,1.7298578199052133,2.0,2.0,0.012103741439020854,0.613916587378933,0.2915920498021299,0.10696882298026894,-0.25081686771667727
514,2019.0,57.0,-1.0411533403740545,Darwinzon Hernandez,Red Sox,22.0,57.0,4.45,1.760797342192691,0.0,0.0,0.08585316786076462,-0.2573412932063792,0.3392774802553457,-0.2768052875366609,-0.7682650336491917
515,2019.0,30.0,-1.0475196737581187,Jonathan Hernandez,Rangers,22.0,19.0,4.32,1.6666666666666667,0.0,2.0,-0.6147663831458011,-0.28906777065066225,0.19419890600964165,-0.2768052875366609,-0.25081686771667727
516,2019.0,4.0,-1.049170831616454,Ryan Eades,- - -,27.0,10.0,2.38,1.5315315315315317,0.0,0.0,-0.7807025925947246,-0.7625244340499637,-0.014077648114159326,-0.2768052875366609,-0.7682650336491917
517,2019.0,10.0,-1.0506153030949434,JC Ramirez,Angels,30.0,4.0,4.5,1.125,0.0,0.0,-0.8913267322273403,-0.245138801881655,-0.6406429484365944,-0.2768052875366609,-0.7682650336491917
518,2019.0,4.0,-1.0609456541103834,Hernan Perez,Brewers,28.0,1.0,3.0,1.3333333333333333,0.0,0.0,-0.9466388020436481,-0.6112135416233829,-0.3195499274957345,-0.2768052875366609,-0.7682650336491917
519,2019.0,8.0,-1.0693808596186967,Dan Altavilla,Mariners,26.0,18.0,5.52,1.4788732394366197,0.0,2.0,-0.6332037397512371,0.0037920211427198603,-0.09523705652859839,-0.2768052875366609,-0.25081686771667727
520,2019.0,31.0,-1.0729987787821673,Corey Kluber,Indians,33.0,38.0,5.8,1.6761363636363635,0.0,2.0,-0.26445660764251827,0.0721259725611758,0.20879404332513501,-0.2768052875366609,-0.25081686771667727
521,2019.0,48.0,-1.0775903280816734,Robbie Erlin,Padres,28.0,52.0,5.37,1.5789473684210527,0.0,0.0,-0.006333615166415088,-0.0328154528314528,0.05900184456085844,-0.2768052875366609,-0.7682650336491917
522,2019.0,26.0,-1.0815345063544823,Chasen Bradford,Mariners,29.0,11.0,4.86,1.2962962962962963,1.0,0.0,-0.7622652359892886,-0.15728086434364022,-0.37663313121855396,-0.08491823227819599,-0.7682650336491917
523,2019.0,29.0,-1.085153007073584,Alex Wood,Reds,28.0,30.0,5.8,1.4204545454545454,0.0,1.0,-0.4119554604860058,0.0721259725611758,-0.18527466419319302,-0.2768052875366609,-0.5095409506829345
524,2019.0,1.0,-1.0970637893914568,Drew Steckenrider,Marlins,28.0,14.0,6.28,0.9929078014184397,0.0,0.0,-0.7069531661729809,0.1892698892785288,-0.8442295872459056,-0.2768052875366609,-0.7682650336491917
525,2019.0,29.0,-1.1041788236047654,Travis Lakins,Red Sox,25.0,18.0,3.86,1.4285714285714284,0.0,0.0,-0.6332037397512371,-0.4013306908381256,-0.1727645464941987,-0.2768052875366609,-0.7682650336491917
526,2019.0,22.0,-1.1131384735463823,Buddy Boshers,Blue Jays,31.0,26.0,4.05,1.5,0.0,0.0,-0.48570488690774954,-0.3549612238041734,-0.06267551074304643,-0.2768052875366609,-0.7682650336491917
527,2019.0,54.0,-1.1153443439694533,Wei-Yin Chen,Marlins,33.0,63.0,6.59,1.5418502202643174,0.0,0.0,0.19647730749338027,0.2649253354918191,0.0018259947851618954,-0.2768052875366609,-0.7682650336491917
528,2019.0,25.0,-1.1174862516114454,T.J. Zeuch,Blue Jays,23.0,20.0,4.76,1.4864864864864866,0.0,1.0,-0.5963290265403652,-0.18168584699308887,-0.08350316615542633,-0.2768052875366609,-0.5095409506829345
529,2019.0,29.0,-1.117695913088258,Peter Fairbanks,- - -,25.0,28.0,6.86,1.6666666666666667,2.0,2.0,-0.44883017369687767,0.33081878864533026,0.19419890600964165,0.10696882298026894,-0.25081686771667727
530,2019.0,-4.0,-1.1323879907201744,Brad Boxberger,Royals,31.0,27.0,5.4,1.6030534351145038,1.0,1.0,-0.4672675303023136,-0.025493958036618178,0.09615523549334844,-0.08491823227819599,-0.5095409506829345
531,2019.0,29.0,-1.1428199826166874,Tyler Olson,Indians,29.0,28.0,4.4,1.6556291390728477,0.0,1.0,-0.44883017369687767,-0.26954378453110345,0.17718735523131787,-0.2768052875366609,-0.5095409506829345
532,2019.0,13.0,-1.1451453064052004,Nick Margevicius,Padres,23.0,42.0,6.79,1.6140350877192982,0.0,2.0,-0.1907071812207745,0.31373530079071626,0.11308066914037151,-0.2768052875366609,-0.25081686771667727
533,2019.0,36.0,-1.1581138336139634,Jeffrey Springs,Rangers,26.0,32.0,6.4,1.9003115264797508,0.0,4.0,-0.3750807472751339,0.21855586845786706,0.5543032285601387,-0.2768052875366609,0.26663129821583725
534,2019.0,16.0,-1.1711729704796354,Josh A. Smith,Red Sox,31.0,29.0,5.81,1.4193548387096775,1.0,0.0,-0.4303928170914417,0.0745664708261206,-0.1869695833653147,-0.08491823227819599,-0.7682650336491917
535,2019.0,12.0,-1.1725825868961888,Lewis Thorpe,Twins,23.0,31.0,6.18,1.7647058823529411,0.0,3.0,-0.39351810388056985,0.16486490662908015,0.3453015040994579,-0.2768052875366609,0.007907215249580005
536,2019.0,19.0,-1.1826984122066828,Joel Kuhnel,Reds,24.0,9.0,4.66,1.4130434782608696,0.0,1.0,-0.7991399492001605,-0.20609082964253733,-0.19669694557053571,-0.2768052875366609,-0.5095409506829345
537,2019.0,40.0,-1.182753286390872,Juan Minaya,White Sox,28.0,27.0,3.9,1.5808823529411764,0.0,0.0,-0.4672675303023136,-0.3915686977783462,0.061984132681052045,-0.2768052875366609,-0.7682650336491917
538,2019.0,7.0,-1.1831091571181207,Danny Hultzen,Cubs,29.0,5.0,0.0,1.9354838709677418,0.0,0.0,-0.8728893756219043,-1.3433630211068386,0.6085124814172025,-0.2768052875366609,-0.7682650336491917
539,2019.0,33.0,-1.1852294557001721,David McKay,- - -,24.0,34.0,5.47,1.417624521072797,0.0,0.0,-0.33820603406426203,-0.00841047018200436,-0.18963642936793823,-0.2768052875366609,-0.7682650336491917
540,2019.0,23.0,-1.221291473440016,Dillon Maples,Cubs,27.0,18.0,5.4,1.4285714285714286,0.0,1.0,-0.6332037397512371,-0.025493958036618178,-0.17276454649419837,-0.2768052875366609,-0.5095409506829345
541,2019.0,4.0,-1.2221033759800095,Nathan Karns,Orioles,31.0,5.0,0.0,1.9607843137254903,0.0,0.0,-0.8728893756219043,-1.3433630211068386,0.6475067002790911,-0.2768052875366609,-0.7682650336491917
542,2019.0,14.0,-1.2221162786383233,Branden Kline,Orioles,27.0,34.0,5.93,1.5365853658536586,0.0,1.0,-0.33820603406426203,0.10385245000545885,-0.0062884436509929205,-0.2768052875366609,-0.5095409506829345
543,2019.0,30.0,-1.226461194791644,Jesus Tinoco,Rockies,24.0,28.0,4.75,1.6111111111111112,1.0,0.0,-0.44883017369687767,-0.18412634525803367,0.1085741004254123,-0.08491823227819599,-0.7682650336491917
544,2019.0,18.0,-1.2337659288924756,Daniel Stumpf,Tigers,28.0,28.0,4.34,1.7241379310344827,0.0,1.0,-0.44883017369687767,-0.28418677412077264,0.28277629109677516,-0.2768052875366609,-0.5095409506829345
545,2019.0,11.0,-1.2354069131340486,Tim Collins,Cubs,29.0,4.0,3.12,1.4634146341463417,0.0,0.0,-0.8913267322273403,-0.5819275624440446,-0.11906257783509959,-0.2768052875366609,-0.7682650336491917
546,2019.0,0.0,-1.240872529313855,Brandon Dixon,Tigers,27.0,1.0,9.0,0.5,0.0,0.0,-0.9466388020436481,0.8530854173435286,-1.6039220112591743,-0.2768052875366609,-0.7682650336491917
547,2019.0,25.0,-1.251384857032675,Manny Banuelos,White Sox,28.0,44.0,6.93,1.8525896414342629,0.0,3.0,-0.1538324680099026,0.3479022764999441,0.4807520402357475,-0.2768052875366609,0.007907215249580005
548,2019.0,27.0,-1.2577074217992625,Jimmie Sherfy,Diamondbacks,27.0,22.0,5.89,1.5469613259668507,1.0,1.0,-0.5594543133294934,0.09409045694567943,0.009703468562959306,-0.08491823227819599,-0.5095409506829345
549,2019.0,18.0,-1.285091926264632,Ryan Tepera,Blue Jays,31.0,14.0,4.98,1.3207547169811322,0.0,0.0,-0.7069531661729809,-0.12799488516430196,-0.3389366759298993,-0.2768052875366609,-0.7682650336491917
550,2019.0,30.0,-1.2933148232173042,Tanner Scott,Orioles,24.0,37.0,4.78,1.800766283524904,0.0,1.0,-0.2828939642479542,-0.17680485046319908,0.40087947121295353,-0.2768052875366609,-0.5095409506829345
551,2019.0,30.0,-1.3089458139022376,Matt Grace,Nationals,30.0,35.0,6.36,1.5367965367965366,0.0,1.0,-0.3197686774588261,0.20879387539808766,-0.005962977174271456,-0.2768052875366609,-0.5095409506829345
552,2019.0,40.0,-1.3110648729077894,Phil Maton,- - -,26.0,33.0,6.14,1.3812154696132595,0.0,0.0,-0.35664339066969797,0.15510291356930075,-0.2457517525170619,-0.2768052875366609,-0.7682650336491917
553,2019.0,19.0,-1.3160591371682102,John Schreiber,Tigers,25.0,19.0,6.23,1.5384615384615385,0.0,2.0,-0.6147663831458011,0.1770673979538046,-0.0033967991847336874,-0.2768052875366609,-0.25081686771667727
554,2019.0,2.0,-1.3170205420812033,Michael Brosseau,Rays,25.0,0.0,4.5,1.25,0.0,0.0,-0.965076158649084,-0.245138801881655,-0.4479871358720784,-0.2768052875366609,-0.7682650336491917
555,2019.0,56.0,-1.3277764430627288,T.J. McFarland,Diamondbacks,30.0,35.0,4.82,1.625,0.0,0.0,-0.3197686774588261,-0.16704285740341965,0.12998030182146955,-0.2768052875366609,-0.7682650336491917
556,2019.0,11.0,-1.3278015601530717,Javier Guerra,Padres,23.0,6.0,5.19,1.2195121951219514,0.0,0.0,-0.8544520190164684,-0.07674442160046008,-0.4949763584487893,-0.2768052875366609,-0.7682650336491917
557,2019.0,26.0,-1.3355531581620999,Josh Lucas,Orioles,28.0,16.0,5.74,1.381578947368421,1.0,0.0,-0.670078452962109,0.05748298297150677,-0.24519154369890372,-0.08491823227819599,-0.7682650336491917
558,2019.0,2.0,-1.3562938416376795,Ben Zobrist,Cubs,38.0,1.0,0.0,2.0,0.0,0.0,-0.9466388020436481,-1.3433630211068386,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
559,2019.0,3.0,-1.3562938416376795,Charlie Culberson,Braves,30.0,1.0,0.0,2.0,0.0,0.0,-0.9466388020436481,-1.3433630211068386,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
560,2019.0,2.0,-1.3562938416376795,Nick Martini,Athletics,29.0,1.0,0.0,2.0,0.0,0.0,-0.9466388020436481,-1.3433630211068386,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
561,2019.0,15.0,-1.3594482501952974,Nate Jones,White Sox,33.0,10.0,3.48,1.6831683168316833,1.0,0.0,-0.7807025925947246,-0.49406962490602996,0.21963201657921486,-0.08491823227819599,-0.7682650336491917
562,2019.0,10.0,-1.373684291720104,Jake Petricka,Brewers,31.0,3.0,3.38,1.5,0.0,0.0,-0.9097640888327763,-0.5184746075554785,-0.06267551074304643,-0.2768052875366609,-0.7682650336491917
563,2019.0,1.0,-1.3747311982431154,Jose Rondon,White Sox,25.0,0.0,0.0,2.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
564,2019.0,1.0,-1.3747311982431154,JB Shuck,Pirates,32.0,0.0,0.0,2.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
565,2019.0,1.0,-1.3747311982431154,Chris Ellis,Royals,26.0,0.0,0.0,2.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
566,2019.0,-18.0,-1.3792789749282053,Junior Fernandez,Cardinals,22.0,16.0,5.4,1.3392857142857144,0.0,0.0,-0.670078452962109,-0.025493958036618178,-0.3103758411831382,-0.2768052875366609,-0.7682650336491917
567,2019.0,-12.0,-1.3818776732023776,Tayron Guerrero,Marlins,28.0,43.0,6.26,1.6956521739130435,0.0,1.0,-0.17226982461533855,0.184388892748639,0.23887271761880463,-0.2768052875366609,-0.5095409506829345
568,2019.0,21.0,-1.3898822017805401,Jeremy Hellickson,Nationals,32.0,30.0,6.23,1.7179487179487178,0.0,2.0,-0.4119554604860058,0.1770673979538046,0.2732371880873915,-0.2768052875366609,-0.25081686771667727
569,2019.0,24.0,-1.4007797820765138,Mitch Keller,Pirates,23.0,65.0,7.13,1.8333333333333333,0.0,1.0,0.23335202070425215,0.3967122417988412,0.4510733227623294,-0.2768052875366609,-0.5095409506829345
570,2019.0,8.0,-1.4041015311929002,Kyle Barraclough,- - -,29.0,40.0,5.61,1.7771084337349397,0.0,1.0,-0.2275818944316464,0.025756505527223715,0.36441689301443464,-0.2768052875366609,-0.5095409506829345
571,2019.0,21.0,-1.4086576888000448,Anthony Kay,Blue Jays,24.0,13.0,5.79,1.4285714285714286,0.0,1.0,-0.7253905227784168,0.069685474296231,-0.17276454649419837,-0.2768052875366609,-0.5095409506829345
572,2019.0,-1.0,-1.410799744867042,Ray Black,- - -,29.0,18.0,5.06,1.4375,0.0,0.0,-0.6332037397512371,-0.10847089904474334,-0.1590034170253044,-0.2768052875366609,-0.7682650336491917
573,2019.0,9.0,-1.4135848028027835,Jared Walsh,Angels,25.0,5.0,1.8,1.8,0.0,0.0,-0.8728893756219043,-0.9040733334167652,0.399698439411792,-0.2768052875366609,-0.7682650336491917
574,2019.0,19.0,-1.4155636941515801,Harrison Musgrave,Rockies,27.0,12.0,3.6,1.6,0.0,0.0,-0.7438278793838528,-0.46478364572669173,0.09144913930856649,-0.2768052875366609,-0.7682650336491917
575,2019.0,11.0,-1.4218518493164451,Kohl Stewart,Twins,24.0,10.0,6.39,1.4741035856573705,0.0,2.0,-0.7807025925947246,0.21611537019292207,-0.10258826872453974,-0.2768052875366609,-0.25081686771667727
576,2019.0,15.0,-1.425042758500322,Josh Staumont,Royals,25.0,15.0,3.72,1.6230366492146595,0.0,0.0,-0.6885158095675449,-0.43549766654735345,0.12695429429427793,-0.2768052875366609,-0.7682650336491917
577,2019.0,24.0,-1.4264476580399925,Phillips Valdez,Rangers,27.0,18.0,3.94,1.625,0.0,0.0,-0.6332037397512371,-0.38180670471856676,0.12998030182146955,-0.2768052875366609,-0.7682650336491917
578,2019.0,1.0,-1.4360512425026126,Jose Osuna,Pirates,26.0,0.0,3.86,1.4285714285714286,0.0,0.0,-0.965076158649084,-0.4013306908381256,-0.17276454649419837,-0.2768052875366609,-0.7682650336491917
579,2019.0,23.0,-1.444178905394343,Conner Menez,Giants,24.0,22.0,5.29,1.4705882352941178,0.0,0.0,-0.5594543133294934,-0.05233943895101163,-0.1080062901699912,-0.2768052875366609,-0.7682650336491917
580,2019.0,32.0,-1.4662301146796017,Cody Allen,Angels,30.0,29.0,6.26,1.9130434782608696,4.0,0.0,-0.4303928170914417,0.184388892748639,0.5739263046875283,0.49074293349719883,-0.7682650336491917
581,2019.0,24.0,-1.469962637650966,Cy Sneed,Astros,26.0,23.0,5.48,1.4691943127962084,0.0,0.0,-0.5410169567240574,-0.005969971917059342,-0.11015466834188473,-0.2768052875366609,-0.7682650336491917
582,2019.0,11.0,-1.4743340929824171,Dillon Tate,Orioles,25.0,20.0,6.43,1.2857142857142858,0.0,0.0,-0.5963290265403652,0.22587736325270147,-0.39294261799650226,-0.2768052875366609,-0.7682650336491917
583,2019.0,28.0,-1.4834465219591224,Sam Howard,Rockies,26.0,23.0,6.63,1.631578947368421,0.0,2.0,-0.5410169567240574,0.27468732855159855,0.14012008143012825,-0.2768052875366609,-0.25081686771667727
584,2019.0,9.0,-1.4993640104439296,Robert Dugger,Marlins,23.0,25.0,5.77,1.466275659824047,0.0,0.0,-0.5041422435131855,0.06480447776634117,-0.11465303202144952,-0.2768052875366609,-0.7682650336491917
585,2019.0,14.0,-1.5087818187932323,Clayton Richard,Blue Jays,35.0,22.0,5.96,1.5742793791574279,0.0,1.0,-0.5594543133294934,0.11117394480029347,0.051807322443849904,-0.2768052875366609,-0.5095409506829345
586,2019.0,-4.0,-1.5131638709444295,Matthew Festa,Mariners,26.0,21.0,5.64,1.4479638009049773,0.0,0.0,-0.5778916699349292,0.03307800032205812,-0.1428761204984106,-0.2768052875366609,-0.7682650336491917
587,2019.0,20.0,-1.5170032005906373,Yency Almonte,Rockies,25.0,29.0,5.56,1.5588235294117647,0.0,0.0,-0.4303928170914417,0.01355401420249928,0.027986048110843466,-0.2768052875366609,-0.7682650336491917
588,2019.0,18.0,-1.5221797021064205,Ian Gibaut,- - -,25.0,16.0,5.65,1.5602836879432624,0.0,1.0,-0.670078452962109,0.035518498587003136,0.0302365123377131,-0.2768052875366609,-0.5095409506829345
589,2019.0,16.0,-1.5343924856023188,Corbin Burnes,Brewers,24.0,70.0,8.82,1.836734693877551,1.0,1.0,0.32553880373143185,0.8091564485745214,0.45631565779809874,-0.08491823227819599,-0.5095409506829345
590,2019.0,7.0,-1.542481291262532,Steve Wilkerson,Orioles,27.0,1.0,6.75,1.1764705882352942,1.0,0.0,-0.9466388020436481,0.30397330773093684,-0.5613140844394406,-0.08491823227819599,-0.7682650336491917
591,2019.0,16.0,-1.545647654191103,Genesis Cabrera,Cardinals,22.0,19.0,4.87,1.6915422885572138,1.0,0.0,-0.6147663831458011,-0.15484036607869542,0.23253837119660967,-0.08491823227819599,-0.7682650336491917
592,2019.0,14.0,-1.5535276899150918,Tyler Lyons,- - -,31.0,17.0,6.39,1.4754098360655739,0.0,1.0,-0.651641096356673,0.21611537019292207,-0.10057501485409863,-0.2768052875366609,-0.5095409506829345
593,2019.0,26.0,-1.5560907980778147,Dan Otero,Indians,34.0,16.0,4.85,1.5410958904109588,0.0,0.0,-0.670078452962109,-0.15972136260858524,0.0006633865384381886,-0.2768052875366609,-0.7682650336491917
594,2019.0,23.0,-1.556117130032718,Brian Flynn,Royals,29.0,22.0,5.22,1.8900343642611683,0.0,2.0,-0.5594543133294934,-0.06942292680562567,0.538463588255512,-0.2768052875366609,-0.25081686771667727
595,2019.0,11.0,-1.5579981857356586,Mike Dunn,Rockies,34.0,15.0,7.13,1.3372093023255816,0.0,1.0,-0.6885158095675449,0.3967122417988412,-0.3135761038503228,-0.2768052875366609,-0.5095409506829345
596,2019.0,16.0,-1.5722023394334528,Duane Underwood Jr.,Cubs,24.0,13.0,5.4,1.4285714285714286,0.0,0.0,-0.7253905227784168,-0.025493958036618178,-0.17276454649419837,-0.2768052875366609,-0.7682650336491917
597,2019.0,9.0,-1.5934555434086946,Justin Dunn,Mariners,23.0,5.0,2.7,1.7741935483870968,0.0,0.0,-0.8728893756219043,-0.6844284895717284,0.359924336172666,-0.2768052875366609,-0.7682650336491917
598,2019.0,23.0,-1.594697157535727,Joe Harvey,- - -,27.0,17.0,5.0,1.7222222222222223,0.0,1.0,-0.651641096356673,-0.12311388863441237,0.27982371159387104,-0.2768052875366609,-0.5095409506829345
599,2019.0,39.0,-1.60505032819222,Chad Sobotka,Braves,25.0,38.0,6.21,1.6206896551724137,0.0,0.0,-0.26445660764251827,0.17218640142391478,0.12333699793993437,-0.2768052875366609,-0.7682650336491917
600,2019.0,31.0,-1.6066990216405082,Justus Sheffield,Mariners,23.0,37.0,5.5,1.7222222222222223,0.0,0.0,-0.2828939642479542,-0.0010889753871697406,0.27982371159387104,-0.2768052875366609,-0.7682650336491917
601,2019.0,30.0,-1.6267572995399444,Elvis Luciano,Blue Jays,19.0,27.0,5.35,1.8072289156626504,0.0,1.0,-0.4672675303023136,-0.037696449361342615,0.41083998037937813,-0.2768052875366609,-0.5095409506829345
602,2019.0,21.0,-1.6332213130234698,Wes Parsons,- - -,26.0,26.0,5.45,1.783625730994152,0.0,1.0,-0.48570488690774954,-0.01329146671189396,0.37446165460801883,-0.2768052875366609,-0.5095409506829345
603,2019.0,2.0,-1.6544238848718194,Tyson Ross,Tigers,32.0,25.0,6.11,1.6809116809116809,0.0,1.0,-0.5041422435131855,0.14778141877446635,0.21615398436457206,-0.2768052875366609,-0.5095409506829345
604,2019.0,22.0,-1.6633370505993228,Jake Jewell,Angels,26.0,23.0,6.84,1.379310344827586,0.0,0.0,-0.5410169567240574,0.32593779211544044,-0.24868801942602758,-0.2768052875366609,-0.7682650336491917
605,2019.0,9.0,-1.664387239508509,Chris Mazza,Mets,29.0,11.0,5.51,1.6149068322981366,0.0,1.0,-0.7622652359892886,0.0013515228777750599,0.11442424242185016,-0.2768052875366609,-0.5095409506829345
606,2019.0,18.0,-1.6690468850796978,D.J. Johnson,Rockies,29.0,24.0,5.04,1.68,0.0,0.0,-0.5225796001186215,-0.11335189557463295,0.2147488593498565,-0.2768052875366609,-0.7682650336491917
607,2019.0,10.0,-1.673982977381025,James Norwood,Cubs,25.0,11.0,2.89,1.8681318681318682,0.0,0.0,-0.7622652359892886,-0.6380590225377762,0.50470644274366,-0.2768052875366609,-0.7682650336491917
608,2019.0,2.0,-1.6838948106047993,Alex Avila,Diamondbacks,32.0,1.0,4.5,1.5,0.0,0.0,-0.9466388020436481,-0.245138801881655,-0.06267551074304643,-0.2768052875366609,-0.7682650336491917
609,2019.0,23.0,-1.6952549625970672,Neil Ramirez,- - -,30.0,24.0,5.4,1.64,0.0,0.0,-0.5225796001186215,-0.025493958036618178,0.1530989993292113,-0.2768052875366609,-0.7682650336491917
610,2019.0,15.0,-1.6973355030818165,Tom Eshelman,Orioles,25.0,22.0,6.5,1.6111111111111112,0.0,1.0,-0.5594543133294934,0.24296085110731552,0.1085741004254123,-0.2768052875366609,-0.5095409506829345
611,2019.0,14.0,-1.7164700843199705,Carson Fulmer,White Sox,25.0,25.0,6.26,1.6974169741697416,0.0,1.0,-0.5041422435131855,0.184388892748639,0.24159270983855058,-0.2768052875366609,-0.5095409506829345
612,2019.0,11.0,-1.7219492911709993,Ronald Bolanos,Padres,22.0,19.0,5.95,1.5104166666666667,0.0,0.0,-0.6147663831458011,0.10873344653534867,-0.04662085969600332,-0.2768052875366609,-0.7682650336491917
613,2019.0,6.0,-1.7343413417047184,David Bednar,Padres,24.0,14.0,6.55,1.3636363636363635,0.0,0.0,-0.7069531661729809,0.25516334243203975,-0.27284548808615494,-0.2768052875366609,-0.7682650336491917
614,2019.0,5.0,-1.7460931366222305,Logan Allen,- - -,22.0,17.0,6.18,1.8014705882352942,0.0,2.0,-0.651641096356673,0.16486490662908015,0.4019649783831392,-0.2768052875366609,-0.25081686771667727
615,2019.0,2.0,-1.7538256200846263,Gregory Soto,Tigers,24.0,45.0,5.77,1.8706293706293706,0.0,0.0,-0.13539511140446667,0.06480447776634117,0.5085557097279659,-0.2768052875366609,-0.7682650336491917
616,2019.0,10.0,-1.7699081086875172,Brian Schlitter,Athletics,33.0,6.0,3.72,1.7391304347826089,0.0,0.0,-0.8544520190164684,-0.43549766654735345,0.3058834350325496,-0.2768052875366609,-0.7682650336491917
617,2019.0,8.0,-1.781187079569794,Andrew Suarez,Giants,26.0,25.0,5.79,1.6459627329192545,0.0,0.0,-0.5041422435131855,0.069685474296231,0.16228904057452484,-0.2768052875366609,-0.7682650336491917
618,2019.0,17.0,-1.7948526269374332,Allen Webster,Cubs,29.0,9.0,4.91,1.7272727272727273,1.0,0.0,-0.7991399492001605,-0.14507837301891602,0.28760778482880084,-0.08491823227819599,-0.7682650336491917
619,2019.0,16.0,-1.8003783839627516,Devin Williams,Brewers,24.0,14.0,3.95,1.8181818181818183,0.0,0.0,-0.7069531661729809,-0.37936620645362185,0.42772110305753996,-0.2768052875366609,-0.7682650336491917
620,2019.0,-3.0,-1.8200661888829828,Edubray Ramos,Phillies,26.0,11.0,5.4,1.7333333333333334,0.0,1.0,-0.7622652359892886,-0.025493958036618178,0.29694867271071684,-0.2768052875366609,-0.5095409506829345
621,2019.0,1.0,-1.8205927893141491,Marco Estrada,Athletics,35.0,11.0,6.85,1.3362068965517242,0.0,0.0,-0.7622652359892886,0.32837829038038524,-0.3151210582413776,-0.2768052875366609,-0.7682650336491917
622,2019.0,9.0,-1.8276399568340422,Brooks Pounders,Mets,28.0,5.0,6.14,1.5492957746478875,0.0,1.0,-0.8728893756219043,0.15510291356930075,0.013301429423241804,-0.2768052875366609,-0.5095409506829345
623,2019.0,38.0,-1.8348409009351818,Stephen Tarpley,Yankees,26.0,34.0,6.93,2.024793388429752,2.0,1.0,-0.33820603406426203,0.3479022764999441,0.7461604626683102,0.10696882298026894,-0.5095409506829345
624,2019.0,0.0,-1.8447001572505521,Jose Ruiz,White Sox,24.0,35.0,5.63,2.0,0.0,1.0,-0.3197686774588261,0.030637502057113318,0.7079477395150174,-0.2768052875366609,-0.5095409506829345
625,2019.0,6.0,-1.8473024907568925,Bobby Poyner,Red Sox,26.0,11.0,6.94,1.3392857142857144,0.0,0.0,-0.7622652359892886,0.3503427747648891,-0.3103758411831382,-0.2768052875366609,-0.7682650336491917
626,2019.0,14.0,-1.8522017017366228,Brian Johnson,Red Sox,28.0,31.0,6.02,1.8952618453865335,0.0,1.0,-0.39351810388056985,0.1258169343899625,0.5465204252464951,-0.2768052875366609,-0.5095409506829345
627,2019.0,1.0,-1.8637463180785985,Reggie McClain,Mariners,26.0,11.0,6.0,1.6666666666666667,0.0,1.0,-0.7622652359892886,0.12093593786007288,0.19419890600964165,-0.2768052875366609,-0.5095409506829345
628,2019.0,17.0,-1.8717165608907524,Corbin Martin,Astros,23.0,19.0,5.59,1.832460732984293,0.0,1.0,-0.6147663831458011,0.020875508997333897,0.44972843052802197,-0.2768052875366609,-0.5095409506829345
