Rank,Season_bat,Total_Points,Name_bat,Team_bat,Age_bat,Points_bat,G_bat,PA_bat,AB_bat,AVG_bat,H_bat,1B_bat,2B_bat,3B_bat,HR_bat,R_bat,RBI_bat,BB_bat,IBB_bat,SO_bat,HBP_bat,SB_bat,CS_bat,Pitches_bat,Season_pit,Name_pit,Team_pit,Age_pit,Points_pit,W_pit,L_pit,ERA_pit,ER_pit,WAR_pit,G_pit,GS_pit,CG_pit,ShO_pit,SV_pit,BS_pit,IP_pit,H_pit,R_pit,HR_pit,BB_pit,IBB_pit,HBP_pit,BK_pit,SO_pit,TBF_pit,Pitches_pit
62,2003.0,480.0,Hank Blalock,Rangers,22.0,480.0,143.0,615.0,567.0,0.3,170.0,105.0,33.0,3.0,29.0,89.0,90.0,44.0,1.0,97.0,1.0,2.0,3.0,2230.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2003.0,478.0,Jeff Conine,- - -,37.0,478.0,149.0,646.0,577.0,0.282,163.0,104.0,36.0,3.0,20.0,88.0,95.0,50.0,5.0,70.0,5.0,5.0,0.0,2410.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2003.0,474.0,Raul Ibanez,Royals,31.0,474.0,157.0,671.0,608.0,0.294,179.0,123.0,33.0,5.0,18.0,95.0,90.0,49.0,5.0,81.0,3.0,8.0,4.0,2655.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2003.0,473.0,Hideki Matsui,Yankees,29.0,473.0,163.0,695.0,623.0,0.287,179.0,120.0,42.0,1.0,16.0,82.0,106.0,63.0,5.0,86.0,3.0,2.0,2.0,2614.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2003.0,472.0,Bill Mueller,Red Sox,32.0,472.0,146.0,600.0,524.0,0.326,171.0,102.0,45.0,5.0,19.0,85.0,85.0,59.0,2.0,77.0,7.0,1.0,4.0,2303.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2003.0,468.0,Aaron Boone,- - -,30.0,468.0,160.0,656.0,592.0,0.267,158.0,99.0,32.0,3.0,24.0,92.0,96.0,46.0,2.0,104.0,8.0,23.0,3.0,2338.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2003.0,468.0,Dmitri Young,Tigers,29.0,468.0,155.0,635.0,562.0,0.297,167.0,97.0,34.0,7.0,29.0,78.0,85.0,58.0,16.0,130.0,11.0,2.0,1.0,2358.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2003.0,467.0,Vladimir Guerrero,Expos,28.0,467.0,112.0,467.0,394.0,0.33,130.0,82.0,20.0,3.0,25.0,71.0,79.0,63.0,22.0,53.0,6.0,9.0,5.0,1556.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2003.0,464.5999999999999,Mark Mulder,Athletics,25.0,-2.0,26.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,2003.0,Mark Mulder,Athletics,25.0,466.5999999999999,15.0,9.0,3.13,65.0,4.5,26.0,26.0,9.0,2.0,0.0,0.0,186.2,180.0,66.0,15.0,40.0,2.0,2.0,0.0,128.0,747.0,2619.0
71,2003.0,464.0,Edgar Martinez,Mariners,40.0,464.0,145.0,603.0,497.0,0.294,146.0,97.0,25.0,0.0,24.0,72.0,98.0,92.0,7.0,95.0,7.0,0.0,1.0,2604.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2003.0,463.0,Aramis Ramirez,- - -,25.0,463.0,159.0,670.0,607.0,0.272,165.0,104.0,32.0,2.0,27.0,75.0,106.0,42.0,3.0,99.0,10.0,2.0,2.0,2455.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2003.0,462.0,Johnny Damon,Red Sox,29.0,462.0,145.0,690.0,608.0,0.273,166.0,116.0,32.0,6.0,12.0,103.0,67.0,68.0,4.0,74.0,2.0,30.0,6.0,2841.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2003.0,458.3,Hideo Nomo,Dodgers,34.0,0.0,33.0,74.0,65.0,0.138,9.0,7.0,1.0,0.0,1.0,4.0,3.0,3.0,0.0,25.0,0.0,0.0,0.0,269.0,2003.0,Hideo Nomo,Dodgers,34.0,458.3,16.0,13.0,3.09,75.0,3.3,33.0,33.0,2.0,2.0,0.0,0.0,218.1,175.0,82.0,24.0,98.0,6.0,1.0,0.0,177.0,897.0,3269.0
75,2003.0,458.0,Juan Pierre,Marlins,25.0,458.0,162.0,747.0,668.0,0.305,204.0,168.0,28.0,7.0,1.0,100.0,41.0,55.0,1.0,35.0,5.0,65.0,20.0,2568.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2003.0,454.0,Trot Nixon,Red Sox,29.0,454.0,134.0,513.0,441.0,0.306,135.0,77.0,24.0,6.0,28.0,81.0,87.0,65.0,4.0,96.0,3.0,4.0,2.0,1960.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2003.0,454.0,Carlos Zambrano,Cubs,22.0,23.0,32.0,80.0,75.0,0.24,18.0,11.0,5.0,0.0,2.0,9.0,6.0,1.0,0.0,26.0,0.0,0.0,0.0,249.0,2003.0,Carlos Zambrano,Cubs,22.0,431.0,13.0,11.0,3.11,74.0,4.7,32.0,32.0,3.0,1.0,0.0,0.0,214.0,188.0,88.0,9.0,94.0,12.0,10.0,1.0,168.0,907.0,3404.0
78,2003.0,450.0,Shawn Green,Dodgers,30.0,450.0,160.0,691.0,611.0,0.28,171.0,101.0,49.0,2.0,19.0,84.0,85.0,68.0,2.0,112.0,6.0,6.0,2.0,2563.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2003.0,449.3,Russ Ortiz,Braves,29.0,35.0,35.0,82.0,70.0,0.257,18.0,12.0,4.0,0.0,2.0,6.0,10.0,4.0,0.0,17.0,1.0,0.0,0.0,304.0,2003.0,Russ Ortiz,Braves,29.0,414.3,21.0,7.0,3.81,90.0,3.0,34.0,34.0,1.0,1.0,0.0,0.0,212.1,177.0,101.0,17.0,102.0,7.0,4.0,0.0,149.0,912.0,3567.0
80,2003.0,449.0,Torii Hunter,Twins,27.0,449.0,154.0,642.0,581.0,0.25,145.0,84.0,31.0,4.0,26.0,83.0,102.0,50.0,7.0,106.0,5.0,6.0,7.0,2279.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2003.0,449.0,Erubiel Durazo,Athletics,28.0,449.0,154.0,645.0,537.0,0.259,139.0,89.0,29.0,0.0,21.0,92.0,77.0,100.0,12.0,105.0,2.0,1.0,1.0,2575.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2003.0,448.0,Michael Young,Rangers,26.0,448.0,160.0,713.0,666.0,0.306,204.0,148.0,33.0,9.0,14.0,106.0,72.0,36.0,1.0,103.0,1.0,13.0,2.0,2791.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2003.0,448.0,Todd Walker,Red Sox,30.0,448.0,144.0,647.0,587.0,0.28300000000000003,166.0,111.0,38.0,4.0,13.0,92.0,85.0,48.0,0.0,54.0,1.0,1.0,1.0,2372.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2003.0,446.5999999999999,Barry Zito,Athletics,25.0,-1.0,35.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,2003.0,Barry Zito,Athletics,25.0,447.5999999999999,14.0,12.0,3.3,85.0,4.4,35.0,35.0,4.0,1.0,0.0,0.0,231.2,186.0,98.0,19.0,88.0,3.0,6.0,0.0,146.0,957.0,3752.0
85,2003.0,446.0,Juan Encarnacion,Marlins,27.0,446.0,156.0,653.0,601.0,0.27,162.0,100.0,37.0,6.0,19.0,80.0,94.0,37.0,0.0,82.0,4.0,19.0,8.0,2331.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2003.0,444.0,Kevin Millar,Red Sox,31.0,444.0,148.0,618.0,544.0,0.276,150.0,94.0,30.0,1.0,25.0,83.0,96.0,60.0,5.0,108.0,5.0,3.0,2.0,2453.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2003.0,442.0,Geoff Jenkins,Brewers,28.0,442.0,124.0,554.0,487.0,0.29600000000000004,144.0,84.0,30.0,2.0,28.0,81.0,95.0,58.0,10.0,120.0,6.0,0.0,0.0,2071.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2003.0,441.0,Larry Walker,Rockies,36.0,441.0,143.0,564.0,454.0,0.284,129.0,81.0,25.0,7.0,16.0,86.0,79.0,98.0,14.0,87.0,11.0,7.0,4.0,2124.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2003.0,439.0,Shannon Stewart,- - -,29.0,439.0,136.0,644.0,573.0,0.307,176.0,117.0,44.0,2.0,13.0,90.0,73.0,52.0,3.0,66.0,6.0,4.0,6.0,2367.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2003.0,437.0,Jose Vidro,Expos,28.0,437.0,144.0,592.0,509.0,0.31,158.0,107.0,36.0,0.0,15.0,77.0,65.0,69.0,6.0,50.0,7.0,3.0,2.0,2266.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2003.0,435.0,Curt Schilling,Diamondbacks,36.0,-11.0,24.0,59.0,52.0,0.058,3.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,21.0,0.0,0.0,0.0,181.0,2003.0,Curt Schilling,Diamondbacks,36.0,446.0,8.0,9.0,2.95,55.0,5.6,24.0,24.0,3.0,2.0,0.0,0.0,168.0,144.0,58.0,17.0,32.0,2.0,3.0,0.0,194.0,673.0,2452.0
92,2003.0,434.0,Billy Wagner,Astros,31.0,3.0,78.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2003.0,Billy Wagner,Astros,31.0,431.0,1.0,4.0,1.78,17.0,2.3,78.0,0.0,0.0,0.0,44.0,3.0,86.0,52.0,18.0,8.0,23.0,5.0,3.0,0.0,105.0,335.0,1313.0
93,0.0,433.6,Keith Foulke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,Keith Foulke,Athletics,30.0,433.6,9.0,1.0,2.08,20.0,1.8,72.0,0.0,0.0,0.0,43.0,5.0,86.2,57.0,21.0,10.0,20.0,2.0,7.0,1.0,88.0,338.0,1358.0
94,2003.0,432.5999999999999,Roger Clemens,Yankees,40.0,-1.0,33.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2003.0,Roger Clemens,Yankees,40.0,433.5999999999999,17.0,9.0,3.91,92.0,4.5,33.0,33.0,1.0,1.0,0.0,0.0,211.2,199.0,99.0,24.0,58.0,1.0,5.0,0.0,190.0,878.0,3458.0
95,2003.0,432.0,Kenny Lofton,- - -,36.0,432.0,140.0,610.0,547.0,0.29600000000000004,162.0,110.0,32.0,8.0,12.0,97.0,46.0,46.0,3.0,51.0,4.0,30.0,9.0,2095.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2003.0,431.0,Raul Mondesi,- - -,32.0,431.0,143.0,586.0,523.0,0.272,142.0,83.0,31.0,4.0,24.0,83.0,71.0,56.0,6.0,97.0,3.0,22.0,11.0,2179.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2003.0,431.0,Jeff Kent,Astros,35.0,431.0,130.0,552.0,505.0,0.297,150.0,88.0,39.0,1.0,22.0,77.0,93.0,39.0,2.0,85.0,5.0,6.0,2.0,1956.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2003.0,430.0,Jose Guillen,- - -,27.0,430.0,136.0,535.0,485.0,0.311,151.0,90.0,28.0,2.0,31.0,77.0,86.0,24.0,2.0,95.0,14.0,1.0,3.0,1922.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2003.0,430.0,Jamie Moyer,Mariners,40.0,2.0,33.0,6.0,5.0,0.4,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,2003.0,Jamie Moyer,Mariners,40.0,428.0,21.0,7.0,3.27,78.0,3.8,33.0,33.0,1.0,0.0,0.0,0.0,215.0,199.0,83.0,19.0,66.0,3.0,8.0,0.0,129.0,897.0,3447.0
100,2003.0,428.0,Steve Finley,Diamondbacks,38.0,428.0,147.0,582.0,516.0,0.287,148.0,92.0,24.0,10.0,22.0,82.0,70.0,57.0,4.0,94.0,6.0,15.0,8.0,2237.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2003.0,427.0,Mark Loretta,Padres,31.0,427.0,154.0,653.0,589.0,0.314,185.0,140.0,28.0,4.0,13.0,74.0,72.0,54.0,2.0,62.0,3.0,5.0,4.0,2606.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2003.0,423.0,Scott Podsednik,Brewers,27.0,423.0,154.0,628.0,558.0,0.314,175.0,129.0,29.0,8.0,9.0,100.0,58.0,56.0,2.0,91.0,4.0,43.0,10.0,2521.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2003.0,422.0,Reggie Sanders,Pirates,35.0,422.0,130.0,498.0,453.0,0.285,129.0,67.0,27.0,4.0,31.0,74.0,87.0,38.0,4.0,110.0,5.0,15.0,5.0,1815.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2003.0,422.0,Ivan Rodriguez,Marlins,31.0,422.0,144.0,578.0,511.0,0.297,152.0,97.0,36.0,3.0,16.0,90.0,85.0,55.0,6.0,92.0,6.0,10.0,6.0,2101.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2003.0,422.0,Marquis Grissom,Giants,36.0,422.0,149.0,618.0,587.0,0.3,176.0,120.0,33.0,3.0,20.0,82.0,79.0,20.0,0.0,82.0,2.0,11.0,3.0,2081.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2003.0,422.0,Tim Salmon,Angels,34.0,422.0,148.0,621.0,528.0,0.275,145.0,87.0,35.0,4.0,19.0,78.0,72.0,77.0,3.0,93.0,10.0,3.0,1.0,2411.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2003.0,418.3,Andy Pettitte,Yankees,31.0,0.0,33.0,7.0,7.0,0.14300000000000002,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,2003.0,Andy Pettitte,Yankees,31.0,418.3,21.0,8.0,4.02,93.0,5.1,33.0,33.0,1.0,0.0,0.0,0.0,208.1,227.0,109.0,21.0,50.0,3.0,1.0,0.0,180.0,896.0,3387.0
108,2003.0,418.0,Kevin Millwood,Phillies,28.0,-18.0,35.0,79.0,68.0,0.059,4.0,2.0,2.0,0.0,0.0,4.0,1.0,5.0,0.0,34.0,0.0,0.0,0.0,295.0,2003.0,Kevin Millwood,Phillies,28.0,436.0,14.0,12.0,4.01,99.0,4.7,35.0,35.0,5.0,3.0,0.0,0.0,222.0,210.0,103.0,19.0,68.0,6.0,4.0,0.0,169.0,930.0,3487.0
109,2003.0,416.0,Randy Wolf,Phillies,26.0,23.0,33.0,82.0,70.0,0.2,14.0,8.0,6.0,0.0,0.0,9.0,11.0,5.0,0.0,22.0,0.0,0.0,0.0,301.0,2003.0,Randy Wolf,Phillies,26.0,393.0,16.0,10.0,4.23,94.0,2.5,33.0,33.0,2.0,2.0,0.0,0.0,200.0,176.0,101.0,27.0,78.0,4.0,6.0,0.0,177.0,850.0,3275.0
110,2003.0,415.0,Placido Polanco,Phillies,27.0,415.0,122.0,554.0,492.0,0.289,142.0,95.0,30.0,3.0,14.0,87.0,63.0,42.0,1.0,38.0,8.0,14.0,2.0,1905.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2003.0,414.0,Sean Casey,Reds,28.0,414.0,147.0,629.0,573.0,0.29100000000000004,167.0,131.0,19.0,3.0,14.0,71.0,80.0,51.0,4.0,58.0,2.0,4.0,0.0,2259.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2003.0,412.3,Johan Santana,Twins,24.0,0.0,44.0,3.0,3.0,0.333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2003.0,Johan Santana,Twins,24.0,412.3,12.0,3.0,3.07,54.0,3.7,45.0,18.0,0.0,0.0,0.0,0.0,158.1,127.0,56.0,17.0,47.0,1.0,3.0,2.0,169.0,644.0,2495.0
113,2003.0,411.0,Jason Kendall,Pirates,29.0,411.0,150.0,666.0,587.0,0.325,191.0,153.0,29.0,3.0,6.0,84.0,58.0,49.0,3.0,40.0,25.0,8.0,7.0,2616.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2003.0,411.0,Scott Spiezio,Angels,30.0,411.0,158.0,581.0,521.0,0.265,138.0,79.0,36.0,7.0,16.0,69.0,83.0,46.0,8.0,66.0,5.0,6.0,3.0,2049.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2003.0,407.0,Travis Lee,Devil Rays,28.0,407.0,145.0,613.0,542.0,0.275,149.0,90.0,37.0,3.0,19.0,75.0,70.0,64.0,4.0,97.0,0.0,6.0,2.0,2346.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2003.0,406.0,Randy Winn,Mariners,29.0,406.0,157.0,660.0,600.0,0.295,177.0,125.0,37.0,4.0,11.0,103.0,75.0,41.0,0.0,108.0,8.0,23.0,5.0,2364.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2003.0,406.0,Tony Batista,Orioles,29.0,406.0,161.0,675.0,635.0,0.233,148.0,101.0,20.0,1.0,26.0,76.0,100.0,28.0,4.0,103.0,5.0,4.0,3.0,2583.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2003.0,405.0,Jose Cruz,Giants,29.0,405.0,158.0,650.0,539.0,0.25,135.0,88.0,26.0,1.0,20.0,90.0,68.0,102.0,6.0,121.0,0.0,5.0,8.0,2594.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2003.0,403.0,Angel Berroa,Royals,25.0,403.0,158.0,635.0,567.0,0.287,163.0,111.0,28.0,7.0,17.0,92.0,73.0,29.0,3.0,100.0,18.0,21.0,5.0,2346.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2003.0,401.0,Craig Biggio,Astros,37.0,401.0,153.0,717.0,628.0,0.264,166.0,105.0,44.0,2.0,15.0,102.0,62.0,57.0,3.0,116.0,27.0,8.0,4.0,2542.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2003.0,400.5999999999999,Woody Williams,Cardinals,36.0,26.0,34.0,86.0,70.0,0.243,17.0,11.0,4.0,1.0,1.0,12.0,7.0,5.0,0.0,26.0,1.0,0.0,0.0,324.0,2003.0,Woody Williams,Cardinals,36.0,374.5999999999999,18.0,9.0,3.87,95.0,4.5,34.0,33.0,0.0,0.0,0.0,1.0,220.2,220.0,101.0,20.0,55.0,2.0,11.0,0.0,153.0,944.0,3641.0
122,2003.0,400.0,John Olerud,Mariners,34.0,400.0,152.0,634.0,539.0,0.269,145.0,100.0,35.0,0.0,10.0,64.0,83.0,84.0,7.0,67.0,6.0,0.0,1.0,2479.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2003.0,399.0,Doug Mientkiewicz,Twins,29.0,399.0,142.0,574.0,487.0,0.3,146.0,96.0,38.0,1.0,11.0,67.0,65.0,74.0,4.0,55.0,5.0,4.0,1.0,2190.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2003.0,398.5999999999999,Joel Pineiro,Mariners,24.0,-2.0,32.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,2003.0,Joel Pineiro,Mariners,24.0,400.5999999999999,16.0,11.0,3.78,89.0,3.5,32.0,32.0,3.0,2.0,0.0,0.0,211.2,192.0,94.0,19.0,76.0,3.0,6.0,0.0,151.0,890.0,3494.0
125,2003.0,397.0,Shea Hillenbrand,- - -,27.0,397.0,134.0,554.0,515.0,0.28,144.0,88.0,35.0,1.0,20.0,60.0,97.0,24.0,4.0,70.0,6.0,1.0,0.0,1887.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
