Rank,Season_bat,Total_Points,Name_bat,Team_bat,Age_bat,Points_bat,G_bat,PA_bat,AB_bat,AVG_bat,H_bat,1B_bat,2B_bat,3B_bat,HR_bat,R_bat,RBI_bat,BB_bat,IBB_bat,SO_bat,HBP_bat,SB_bat,CS_bat,Pitches_bat,Season_pit,Name_pit,Team_pit,Age_pit,Points_pit,W_pit,L_pit,ERA_pit,ER_pit,WAR_pit,G_pit,GS_pit,CG_pit,ShO_pit,SV_pit,BS_pit,IP_pit,H_pit,R_pit,HR_pit,BB_pit,IBB_pit,HBP_pit,BK_pit,SO_pit,TBF_pit,Pitches_pit
63,2000.0,477.0,Geoff Jenkins,Brewers,25.0,477.0,135.0,564.0,512.0,0.303,155.0,81.0,36.0,4.0,34.0,100.0,94.0,33.0,6.0,135.0,15.0,11.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2000.0,475.0,Mark Grace,Cubs,36.0,475.0,143.0,621.0,510.0,0.28,143.0,90.0,41.0,1.0,11.0,75.0,82.0,95.0,11.0,28.0,6.0,1.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2000.0,475.0,Albert Belle,Orioles,33.0,475.0,141.0,622.0,559.0,0.281,157.0,96.0,37.0,1.0,23.0,71.0,103.0,52.0,11.0,68.0,4.0,0.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2000.0,472.0,Ellis Burks,Giants,35.0,472.0,122.0,458.0,393.0,0.344,135.0,85.0,21.0,5.0,24.0,74.0,96.0,56.0,5.0,49.0,1.0,5.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2000.0,472.0,Kenny Lofton,Indians,33.0,472.0,137.0,640.0,543.0,0.278,151.0,108.0,23.0,5.0,15.0,107.0,73.0,79.0,3.0,72.0,4.0,30.0,7.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2000.0,471.0,Eric Young,Cubs,33.0,471.0,153.0,690.0,607.0,0.297,180.0,132.0,40.0,2.0,6.0,98.0,47.0,63.0,1.0,39.0,8.0,54.0,7.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2000.0,468.0,Joe Randa,Royals,30.0,468.0,158.0,665.0,612.0,0.304,186.0,138.0,29.0,4.0,15.0,88.0,106.0,36.0,3.0,66.0,6.0,6.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2000.0,466.0,Jorge Posada,Yankees,28.0,466.0,151.0,624.0,505.0,0.287,145.0,81.0,35.0,1.0,28.0,92.0,86.0,107.0,10.0,151.0,8.0,2.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2000.0,465.0,Jose Cruz,Blue Jays,26.0,465.0,162.0,681.0,603.0,0.242,146.0,78.0,32.0,5.0,31.0,91.0,76.0,71.0,3.0,129.0,2.0,15.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2000.0,464.0,Eric Karros,Dodgers,32.0,464.0,155.0,663.0,584.0,0.25,146.0,86.0,29.0,0.0,31.0,84.0,106.0,63.0,2.0,122.0,4.0,4.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2000.0,463.0,Scott Rolen,Phillies,25.0,463.0,128.0,541.0,483.0,0.298,144.0,80.0,32.0,6.0,26.0,88.0,89.0,51.0,9.0,99.0,5.0,8.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2000.0,462.0,Preston Wilson,Marlins,25.0,462.0,161.0,674.0,605.0,0.264,160.0,91.0,35.0,3.0,31.0,94.0,121.0,55.0,1.0,187.0,8.0,36.0,14.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2000.0,456.0,Terrence Long,Athletics,24.0,456.0,138.0,631.0,584.0,0.28800000000000003,168.0,112.0,34.0,4.0,18.0,104.0,80.0,43.0,1.0,77.0,1.0,5.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2000.0,455.0,Delino DeShields,Orioles,31.0,455.0,151.0,643.0,561.0,0.29600000000000004,166.0,108.0,43.0,5.0,10.0,84.0,86.0,69.0,2.0,82.0,1.0,37.0,10.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2000.0,454.0,Dante Bichette,- - -,36.0,454.0,155.0,636.0,575.0,0.294,169.0,112.0,32.0,2.0,23.0,80.0,90.0,49.0,3.0,91.0,4.0,5.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2000.0,452.0,Jeffrey Hammonds,Rockies,29.0,452.0,122.0,511.0,454.0,0.335,152.0,106.0,24.0,2.0,20.0,94.0,106.0,44.0,4.0,83.0,5.0,14.0,7.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2000.0,451.0,Eric Chavez,Athletics,22.0,451.0,153.0,569.0,501.0,0.277,139.0,86.0,23.0,4.0,26.0,89.0,86.0,62.0,8.0,94.0,1.0,2.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2000.0,451.0,Paul Konerko,White Sox,24.0,451.0,143.0,586.0,524.0,0.298,156.0,103.0,31.0,1.0,21.0,84.0,97.0,47.0,0.0,72.0,10.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2000.0,438.0,Omar Vizquel,Indians,33.0,438.0,156.0,717.0,613.0,0.287,176.0,139.0,27.0,3.0,7.0,101.0,66.0,87.0,0.0,72.0,5.0,22.0,10.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2000.0,437.0,Edgar Renteria,Cardinals,23.0,437.0,150.0,643.0,562.0,0.278,156.0,107.0,32.0,1.0,16.0,94.0,76.0,63.0,3.0,77.0,1.0,21.0,13.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2000.0,436.0,Mike Lowell,Marlins,26.0,436.0,140.0,583.0,508.0,0.27,137.0,77.0,38.0,0.0,22.0,73.0,91.0,54.0,4.0,75.0,9.0,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2000.0,436.0,Todd Zeile,Mets,34.0,436.0,153.0,623.0,544.0,0.268,146.0,85.0,36.0,3.0,22.0,67.0,79.0,74.0,4.0,85.0,2.0,3.0,4.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2000.0,431.0,Neifi Perez,Rockies,27.0,431.0,162.0,699.0,651.0,0.287,187.0,127.0,39.0,11.0,10.0,92.0,71.0,30.0,6.0,63.0,0.0,3.0,6.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2000.0,429.0,Will Clark,- - -,36.0,429.0,130.0,507.0,427.0,0.319,136.0,83.0,30.0,2.0,21.0,78.0,70.0,69.0,3.0,69.0,7.0,5.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2000.0,426.0,John Vander Wal,Pirates,34.0,426.0,134.0,461.0,384.0,0.299,115.0,62.0,29.0,0.0,24.0,74.0,94.0,72.0,5.0,92.0,2.0,11.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2000.0,426.0,Cliff Floyd,Marlins,27.0,426.0,121.0,487.0,420.0,0.3,126.0,74.0,30.0,0.0,22.0,75.0,91.0,50.0,5.0,82.0,8.0,24.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2000.0,424.0,Jay Bell,Diamondbacks,34.0,424.0,149.0,649.0,565.0,0.267,151.0,97.0,30.0,6.0,18.0,87.0,68.0,70.0,0.0,88.0,3.0,7.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2000.0,423.0,Adrian Beltre,Dodgers,21.0,423.0,138.0,575.0,510.0,0.29,148.0,96.0,30.0,2.0,20.0,71.0,85.0,56.0,2.0,80.0,2.0,12.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2000.0,423.0,Paul O'Neill,Yankees,37.0,423.0,142.0,628.0,566.0,0.28300000000000003,160.0,116.0,26.0,0.0,18.0,79.0,100.0,51.0,2.0,90.0,0.0,14.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2000.0,422.0,Charles Johnson,- - -,28.0,422.0,128.0,478.0,421.0,0.304,128.0,73.0,24.0,0.0,31.0,76.0,91.0,52.0,0.0,106.0,1.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2000.0,422.0,Tino Martinez,Yankees,32.0,422.0,155.0,632.0,569.0,0.258,147.0,90.0,37.0,4.0,16.0,69.0,91.0,52.0,9.0,74.0,8.0,4.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2000.0,421.0,Ivan Rodriguez,Rangers,28.0,421.0,91.0,389.0,363.0,0.34700000000000003,126.0,68.0,27.0,4.0,27.0,66.0,83.0,19.0,5.0,48.0,1.0,5.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2000.0,420.0,Dmitri Young,Reds,26.0,420.0,152.0,593.0,548.0,0.303,166.0,105.0,37.0,6.0,18.0,68.0,88.0,36.0,6.0,80.0,3.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2000.0,419.0,Mike Bordick,- - -,34.0,419.0,156.0,644.0,583.0,0.285,166.0,115.0,30.0,1.0,20.0,88.0,80.0,49.0,0.0,99.0,3.0,9.0,6.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2000.0,419.0,Gerald Williams,Devil Rays,33.0,419.0,146.0,682.0,632.0,0.274,173.0,120.0,30.0,2.0,21.0,87.0,89.0,34.0,0.0,103.0,3.0,12.0,12.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2000.0,419.0,Sean Casey,Reds,25.0,419.0,133.0,545.0,480.0,0.315,151.0,96.0,33.0,2.0,20.0,69.0,85.0,52.0,4.0,80.0,7.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2000.0,412.0,Mike Cameron,Mariners,27.0,412.0,155.0,643.0,543.0,0.267,145.0,94.0,28.0,4.0,19.0,96.0,78.0,78.0,0.0,133.0,9.0,24.0,7.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2000.0,412.0,Richie Sexson,- - -,25.0,412.0,148.0,607.0,537.0,0.272,146.0,85.0,30.0,1.0,30.0,89.0,91.0,59.0,2.0,159.0,7.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2000.0,411.0,Mark Kotsay,Marlins,24.0,411.0,152.0,578.0,530.0,0.298,158.0,110.0,31.0,5.0,12.0,87.0,57.0,42.0,2.0,46.0,0.0,19.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2000.0,405.0,Greg Vaughn,Devil Rays,34.0,405.0,127.0,545.0,461.0,0.254,117.0,61.0,27.0,1.0,28.0,83.0,74.0,80.0,3.0,128.0,2.0,8.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2000.0,404.0,Dean Palmer,Tigers,31.0,404.0,145.0,604.0,524.0,0.256,134.0,81.0,22.0,2.0,29.0,73.0,102.0,66.0,2.0,146.0,4.0,4.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2000.0,403.0,J.T. Snow,Giants,32.0,403.0,155.0,627.0,536.0,0.284,152.0,98.0,33.0,2.0,19.0,82.0,96.0,66.0,6.0,129.0,11.0,1.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2000.0,401.0,Deivi Cruz,Tigers,27.0,401.0,156.0,615.0,583.0,0.302,176.0,115.0,46.0,5.0,10.0,68.0,82.0,13.0,2.0,43.0,4.0,1.0,4.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2000.0,398.0,B.J. Surhoff,- - -,35.0,398.0,147.0,587.0,539.0,0.29100000000000004,157.0,105.0,36.0,2.0,14.0,69.0,68.0,41.0,3.0,58.0,3.0,10.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2000.0,396.0,Andres Galarraga,Braves,39.0,396.0,141.0,548.0,494.0,0.302,149.0,95.0,25.0,1.0,28.0,67.0,100.0,36.0,5.0,126.0,17.0,3.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2000.0,394.0,Ron Coomer,Twins,33.0,394.0,140.0,589.0,544.0,0.27,147.0,101.0,29.0,1.0,16.0,64.0,82.0,36.0,2.0,50.0,4.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2000.0,393.0,Robin Ventura,Mets,32.0,393.0,141.0,551.0,469.0,0.232,109.0,61.0,23.0,1.0,24.0,61.0,84.0,75.0,12.0,91.0,2.0,3.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2000.0,393.0,Tony Womack,Diamondbacks,30.0,393.0,146.0,659.0,617.0,0.271,167.0,125.0,21.0,14.0,7.0,95.0,57.0,30.0,0.0,74.0,5.0,45.0,11.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2000.0,391.0,Brady Anderson,Orioles,36.0,391.0,141.0,618.0,506.0,0.257,130.0,85.0,26.0,0.0,19.0,89.0,50.0,92.0,5.0,103.0,8.0,16.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2000.0,388.0,Javy Lopez,Braves,29.0,388.0,134.0,525.0,481.0,0.287,138.0,92.0,21.0,1.0,24.0,60.0,89.0,35.0,3.0,80.0,4.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2000.0,387.0,Adam Kennedy,Angels,24.0,387.0,156.0,641.0,598.0,0.266,159.0,106.0,33.0,11.0,9.0,82.0,72.0,28.0,5.0,73.0,3.0,22.0,8.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2000.0,386.0,Mark Quinn,Royals,26.0,386.0,135.0,544.0,500.0,0.294,147.0,92.0,33.0,2.0,20.0,76.0,78.0,35.0,1.0,91.0,3.0,5.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2000.0,384.0,Mark McGwire,Cardinals,36.0,384.0,89.0,321.0,236.0,0.305,72.0,32.0,8.0,0.0,32.0,60.0,73.0,76.0,12.0,78.0,7.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2000.0,384.0,Marvin Benard,Giants,30.0,384.0,149.0,633.0,560.0,0.263,147.0,102.0,27.0,6.0,12.0,102.0,55.0,63.0,0.0,97.0,6.0,22.0,7.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2000.0,381.0,Derrek Lee,Marlins,24.0,381.0,158.0,546.0,477.0,0.281,134.0,85.0,18.0,3.0,28.0,70.0,70.0,63.0,6.0,123.0,4.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2000.0,381.0,Bill Mueller,Giants,29.0,381.0,153.0,631.0,560.0,0.268,150.0,107.0,29.0,4.0,10.0,97.0,55.0,52.0,0.0,62.0,6.0,4.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2000.0,379.0,Ronnie Belliard,Brewers,25.0,379.0,152.0,667.0,571.0,0.263,150.0,103.0,30.0,9.0,8.0,83.0,54.0,82.0,4.0,84.0,3.0,7.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2000.0,377.0,Mark Grudzielanek,Dodgers,30.0,377.0,148.0,676.0,617.0,0.279,172.0,124.0,35.0,6.0,7.0,101.0,49.0,45.0,0.0,81.0,9.0,12.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2000.0,377.0,Rich Aurilia,Giants,28.0,377.0,141.0,571.0,509.0,0.271,138.0,92.0,24.0,2.0,20.0,67.0,79.0,54.0,2.0,90.0,0.0,1.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2000.0,374.0,Doug Glanville,Phillies,29.0,374.0,154.0,689.0,637.0,0.275,175.0,134.0,27.0,6.0,8.0,89.0,52.0,31.0,1.0,76.0,2.0,31.0,8.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2000.0,373.0,Eric Owens,Padres,29.0,373.0,145.0,636.0,583.0,0.293,171.0,139.0,19.0,7.0,6.0,87.0,51.0,45.0,4.0,63.0,4.0,29.0,14.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2000.0,371.0,Raul Mondesi,Blue Jays,29.0,371.0,96.0,426.0,388.0,0.271,105.0,57.0,22.0,2.0,24.0,78.0,67.0,32.0,0.0,73.0,3.0,22.0,6.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2000.0,371.0,Lance Berkman,Astros,24.0,371.0,114.0,417.0,353.0,0.297,105.0,55.0,28.0,1.0,21.0,76.0,67.0,56.0,1.0,73.0,1.0,6.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2000.0,368.0,Derek Bell,Mets,31.0,368.0,144.0,622.0,546.0,0.266,145.0,95.0,31.0,1.0,18.0,87.0,69.0,65.0,0.0,125.0,6.0,8.0,4.0,0.0,2000.0,Derek Bell,Mets,31.0,0.0,0.0,0.0,36.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0
127,2000.0,368.0,Cristian Guzman,Twins,22.0,368.0,156.0,690.0,631.0,0.247,156.0,103.0,25.0,20.0,8.0,89.0,54.0,46.0,1.0,101.0,2.0,28.0,10.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
